country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Madagascar,4.66,,,,,4.72,,,,,4.79,,,,,5.12,,,,,5.55,,,,,5.43,,,,,5.1,,,,,4.93,,,,,5.06,,,,,4.86,,,,,4.52,,,,,4.2,,,,,4.07,,,,,4.34,,,,,4.67,,,,,5.02,,,,,5.44,,,,,5.94,,,,,6.51,,,,,7.11,,,,,7.78,,,,,8.64,,,,,9.71,,,,,10.8,,,,,11.9,,,,,12.9,,,,,14.1,,,,,15.3,,,,,16.7,,,,,18,,,,,19.3
Malawi,4.46,,,,,4.2,,,,,3.95,,,,,3.82,,,,,3.51,,,,,3.44,,,,,3.58,,,,,3.45,,,,,3.76,,,,,4.33,,,,,4.11,,,,,4.05,,,,,3.98,,,,,3.69,,,,,3.44,,,,,3.37,,,,,3.57,,,,,4.09,,,,,4.89,,,,,5.84,,,,,7.05,,,,,8.29,,,,,9.54,,,,,10.8,,,,,12.3,,,,,13.6,,,,,14.9,,,,,16.3,,,,,17.7,,,,,19.1,,,,,20.5
Malaysia,6.83,,,,,5.46,,,,,4.91,,,,,4.72,,,,,5.14,,,,,5.15,,,,,5.18,,,,,5.09,,,,,5.52,,,,,5.6,,,,,6.06,,,,,6.8,,,,,7.54,,,,,8.69,,,,,10.2,,,,,11.7,,,,,13.1,,,,,14.6,,,,,16.4,,,,,19.1,,,,,22.4,,,,,25.4,,,,,27.5,,,,,28.8,,,,,29.7,,,,,30.5,,,,,31.5,,,,,32.5,,,,,33.4,,,,,34.1,,,,,34.5
Maldives,5.4,,,,,5.19,,,,,4.92,,,,,4.78,,,,,5.04,,,,,4.91,,,,,5.13,,,,,5.23,,,,,5.67,,,,,6.34,,,,,6.97,,,,,6.54,,,,,5.83,,,,,5.46,,,,,6.39,,,,,8.03,,,,,10.1,,,,,12.7,,,,,15.7,,,,,21.6,,,,,29.5,,,,,35.3,,,,,37.9,,,,,38.7,,,,,39,,,,,39.8,,,,,40.3,,,,,40.2,,,,,39.7,,,,,39.3,,,,,39.4
Mali,4.84,,,,,4.23,,,,,4.04,,,,,4.2,,,,,4.52,,,,,4.87,,,,,5.13,,,,,5.24,,,,,5.52,,,,,5.14,,,,,4.6,,,,,4.17,,,,,3.74,,,,,3.57,,,,,3.43,,,,,3.4,,,,,3.59,,,,,3.98,,,,,4.43,,,,,4.86,,,,,5.25,,,,,5.7,,,,,6.31,,,,,7.19,,,,,8.34,,,,,9.51,,,,,10.7,,,,,11.9,,,,,13.2,,,,,14.6,,,,,15.9
Malta,7.91,,,,,8.95,,,,,9.59,,,,,10.4,,,,,11.6,,,,,11.6,,,,,11.9,,,,,11.6,,,,,13.4,,,,,14.2,,,,,14.9,,,,,16.9,,,,,20.9,,,,,23.2,,,,,25.8,,,,,27.6,,,,,28.3,,,,,29.6,,,,,31.6,,,,,33.8,,,,,36,,,,,37.8,,,,,38.6,,,,,38.4,,,,,38.2,,,,,38.1,,,,,38,,,,,38.1,,,,,38.2,,,,,38.2,,,,,38.2
Mauritania,3.02,,,,,3.31,,,,,3.57,,,,,3.8,,,,,3.97,,,,,4.09,,,,,4.17,,,,,4.23,,,,,4.48,,,,,4.46,,,,,4.32,,,,,4.2,,,,,4.15,,,,,4.36,,,,,4.75,,,,,5.23,,,,,5.77,,,,,6.38,,,,,7.03,,,,,7.69,,,,,8.34,,,,,8.96,,,,,9.55,,,,,10.2,,,,,10.9,,,,,11.7,,,,,12.5,,,,,13.2,,,,,13.9,,,,,14.6,,,,,15.3
Mauritius,4.13,,,,,3.51,,,,,3.26,,,,,3.19,,,,,3.29,,,,,3.44,,,,,4.64,,,,,5.33,,,,,6.12,,,,,6.75,,,,,7.84,,,,,8.37,,,,,10.7,,,,,13.9,,,,,16.7,,,,,19.8,,,,,21.8,,,,,23.2,,,,,25.4,,,,,26.5,,,,,27.6,,,,,29.9,,,,,31.6,,,,,33.5,,,,,34.5,,,,,34.7,,,,,34.7,,,,,34.7,,,,,35,,,,,35.2,,,,,35.4
Mexico,4.57,,,,,4.6,,,,,4.72,,,,,4.85,,,,,4.75,,,,,4.62,,,,,4.46,,,,,4.66,,,,,5.68,,,,,6.03,,,,,6.45,,,,,7.08,,,,,7.81,,,,,8.96,,,,,10.2,,,,,11.7,,,,,13.5,,,,,16.2,,,,,18.6,,,,,20.8,,,,,23.2,,,,,25.6,,,,,28,,,,,30.1,,,,,31.8,,,,,33.4,,,,,34.8,,,,,36,,,,,36.8,,,,,37.4,,,,,37.8
"Micronesia, Fed. Sts.",5.58,,,,,5.16,,,,,4.9,,,,,4.72,,,,,4.59,,,,,6.2,,,,,5.07,,,,,4.77,,,,,4.99,,,,,5.33,,,,,4.79,,,,,4.93,,,,,5.55,,,,,7.01,,,,,7.9,,,,,8.43,,,,,8.03,,,,,7.11,,,,,7.11,,,,,8.97,,,,,11.7,,,,,14.6,,,,,17.2,,,,,19,,,,,19.8,,,,,20.2,,,,,21,,,,,22.3,,,,,23.8,,,,,25,,,,,25.8
Moldova,8.34,,,,,7.34,,,,,6.71,,,,,6.96,,,,,7.43,,,,,8.32,,,,,8.2,,,,,8.71,,,,,10.4,,,,,10.7,,,,,11.2,,,,,11,,,,,11.6,,,,,13.6,,,,,15.5,,,,,17.6,,,,,18,,,,,18.9,,,,,20.8,,,,,24.3,,,,,29.7,,,,,32.8,,,,,33.3,,,,,32.7,,,,,32.7,,,,,33.2,,,,,33.4,,,,,33.5,,,,,33.5,,,,,33.5,,,,,33.6
Mongolia,5.84,,,,,6.77,,,,,7.06,,,,,6.8,,,,,6.68,,,,,6.25,,,,,6.01,,,,,5.65,,,,,5.81,,,,,5.39,,,,,5.16,,,,,5.08,,,,,5.02,,,,,5.43,,,,,6.33,,,,,7.89,,,,,9.34,,,,,10.9,,,,,12.2,,,,,13.7,,,,,15.7,,,,,16.7,,,,,16.6,,,,,16.4,,,,,17.3,,,,,19.8,,,,,21.8,,,,,23.1,,,,,24.1,,,,,24.8,,,,,25.7
Montenegro,8.62,,,,,7.42,,,,,6.84,,,,,6.79,,,,,8.47,,,,,8.11,,,,,7.27,,,,,7.29,,,,,10.7,,,,,12.9,,,,,14.8,,,,,15,,,,,15.7,,,,,18.3,,,,,20.5,,,,,22.6,,,,,23.7,,,,,24.9,,,,,26.3,,,,,28.2,,,,,29.8,,,,,31.6,,,,,33.1,,,,,34.4,,,,,35.7,,,,,36.5,,,,,37,,,,,37.3,,,,,37.5,,,,,37.6,,,,,37.8
Morocco,4.23,,,,,4.46,,,,,4.6,,,,,4.75,,,,,4.73,,,,,4.46,,,,,4.48,,,,,4.93,,,,,6.07,,,,,6.63,,,,,6.99,,,,,7.59,,,,,8.13,,,,,9.55,,,,,11.5,,,,,13.5,,,,,15.1,,,,,16.5,,,,,18,,,,,20.1,,,,,22.3,,,,,24.7,,,,,26.4,,,,,28,,,,,29.6,,,,,31.6,,,,,33.2,,,,,34.4,,,,,35.4,,,,,36.2,,,,,37
Mozambique,4.12,,,,,4.09,,,,,4.1,,,,,4.15,,,,,4.18,,,,,4.2,,,,,4.18,,,,,4.19,,,,,4.45,,,,,4.34,,,,,4.3,,,,,4.25,,,,,4.22,,,,,4.25,,,,,4.26,,,,,4.23,,,,,4.19,,,,,4.37,,,,,4.73,,,,,5.25,,,,,5.87,,,,,6.63,,,,,7.55,,,,,8.62,,,,,9.77,,,,,10.9,,,,,12.1,,,,,13.3,,,,,14.6,,,,,16,,,,,17.3
Myanmar,4.97,,,,,4.9,,,,,4.97,,,,,5.14,,,,,5.26,,,,,5.33,,,,,5.51,,,,,5.61,,,,,6.19,,,,,6.39,,,,,6.31,,,,,6.33,,,,,6.8,,,,,7.97,,,,,9.21,,,,,10.4,,,,,11.8,,,,,13.1,,,,,14.5,,,,,15.7,,,,,16.8,,,,,17.9,,,,,19.2,,,,,20.8,,,,,21.8,,,,,22.3,,,,,22.6,,,,,23,,,,,23.5,,,,,24,,,,,24.5
Namibia,5.79,,,,,5.12,,,,,4.84,,,,,4.76,,,,,4.62,,,,,4.52,,,,,4.52,,,,,4.54,,,,,4.71,,,,,4.53,,,,,4.38,,,,,4.39,,,,,4.44,,,,,4.48,,,,,4.7,,,,,5.11,,,,,5.64,,,,,6.32,,,,,7.17,,,,,8.14,,,,,9.52,,,,,11.2,,,,,12.8,,,,,14,,,,,15.3,,,,,17,,,,,18.6,,,,,20.1,,,,,21.5,,,,,22.8,,,,,24.1
Nepal,3.45,,,,,3.81,,,,,4.04,,,,,4.21,,,,,4.38,,,,,4.47,,,,,4.51,,,,,4.57,,,,,4.89,,,,,4.85,,,,,5.16,,,,,6.4,,,,,7.36,,,,,8.22,,,,,8.65,,,,,9.29,,,,,10,,,,,10.9,,,,,11.9,,,,,13,,,,,14.7,,,,,17.2,,,,,21.3,,,,,25.4,,,,,28.8,,,,,31,,,,,33,,,,,34.8,,,,,36.2,,,,,37.2,,,,,37.7
Netherlands,10.1,,,,,10.6,,,,,11.1,,,,,11.3,,,,,11.5,,,,,11.6,,,,,11.8,,,,,12.4,,,,,14.5,,,,,15.2,,,,,15.9,,,,,17.3,,,,,20.3,,,,,22.6,,,,,25.2,,,,,27.9,,,,,30.2,,,,,31.5,,,,,31.7,,,,,31.9,,,,,32.4,,,,,33,,,,,33.4,,,,,34,,,,,34.4,,,,,34.6,,,,,35,,,,,35.4,,,,,35.8,,,,,36.2,,,,,36.5
New Zealand,11.7,,,,,10.6,,,,,9.81,,,,,9.32,,,,,10,,,,,10.3,,,,,11,,,,,11.6,,,,,13.7,,,,,13.9,,,,,14.5,,,,,15.4,,,,,17.4,,,,,19.2,,,,,21.2,,,,,23.4,,,,,25,,,,,26.2,,,,,26.5,,,,,26.8,,,,,27.7,,,,,29.2,,,,,30.2,,,,,30.9,,,,,31.9,,,,,32.9,,,,,33.7,,,,,34.4,,,,,35,,,,,35.5,,,,,36
Nicaragua,4.06,,,,,3.71,,,,,3.54,,,,,3.45,,,,,3.45,,,,,3.52,,,,,3.62,,,,,3.84,,,,,4.38,,,,,4.71,,,,,5.12,,,,,5.62,,,,,5.93,,,,,6.97,,,,,8.35,,,,,9.6,,,,,10.9,,,,,12.7,,,,,15,,,,,17.9,,,,,21,,,,,24,,,,,26.8,,,,,29.3,,,,,31.6,,,,,33.6,,,,,35.2,,,,,36.4,,,,,37.3,,,,,38,,,,,38.5
Niger,1.4,,,,,1.6,,,,,1.91,,,,,2.33,,,,,2.64,,,,,2.83,,,,,2.98,,,,,3.28,,,,,3.71,,,,,3.76,,,,,3.67,,,,,3.7,,,,,3.8,,,,,4.01,,,,,4.29,,,,,4.52,,,,,4.19,,,,,3.92,,,,,3.79,,,,,3.69,,,,,3.64,,,,,3.72,,,,,4.15,,,,,4.8,,,,,5.53,,,,,6.33,,,,,7.18,,,,,8.12,,,,,9.15,,,,,10.3,,,,,11.5
Nigeria,4.3,,,,,4.3,,,,,4.34,,,,,4.26,,,,,4.22,,,,,4.19,,,,,4.17,,,,,4.25,,,,,4.42,,,,,4.4,,,,,4.38,,,,,4.33,,,,,4.3,,,,,4.21,,,,,4.25,,,,,4.35,,,,,4.51,,,,,4.82,,,,,5.24,,,,,5.69,,,,,6.1,,,,,6.5,,,,,7.03,,,,,7.75,,,,,8.63,,,,,9.61,,,,,10.6,,,,,11.6,,,,,12.6,,,,,13.7,,,,,14.9
North Korea,4.51,,,,,4.42,,,,,3.87,,,,,3.62,,,,,3.46,,,,,3.7,,,,,3.98,,,,,4.15,,,,,4.67,,,,,5.78,,,,,7.48,,,,,9.17,,,,,10.1,,,,,9.84,,,,,12.1,,,,,13.6,,,,,17,,,,,19.9,,,,,20.3,,,,,21.4,,,,,22.4,,,,,23.9,,,,,25.3,,,,,26.5,,,,,27.3,,,,,28.2,,,,,29.1,,,,,30.2,,,,,31.2,,,,,32,,,,,32.6
North Macedonia,7.69,,,,,6.06,,,,,5.51,,,,,5.83,,,,,6.69,,,,,7.86,,,,,7.54,,,,,8.31,,,,,10.5,,,,,12.1,,,,,13.1,,,,,13.8,,,,,14.8,,,,,17,,,,,19.1,,,,,21,,,,,22.9,,,,,24.6,,,,,26.6,,,,,29,,,,,31.2,,,,,33,,,,,33.8,,,,,34.1,,,,,34.1,,,,,34.3,,,,,34.7,,,,,35.2,,,,,35.5,,,,,35.7,,,,,35.9
Norway,11.1,,,,,12,,,,,13.1,,,,,14,,,,,14.6,,,,,15.2,,,,,15.8,,,,,16.4,,,,,18.3,,,,,17.5,,,,,16.9,,,,,17.7,,,,,19.2,,,,,20.2,,,,,21.9,,,,,23.5,,,,,25.3,,,,,26.6,,,,,27.2,,,,,27.8,,,,,28.5,,,,,29.3,,,,,30,,,,,30.4,,,,,31.1,,,,,31.6,,,,,32.2,,,,,32.9,,,,,33.5,,,,,34.1,,,,,34.7
Oman,4.68,,,,,4.7,,,,,4.85,,,,,4.97,,,,,4.88,,,,,4.36,,,,,3.48,,,,,2.78,,,,,2.69,,,,,2.66,,,,,3.53,,,,,3.98,,,,,3.55,,,,,3.06,,,,,3.48,,,,,5.02,,,,,6.86,,,,,9.68,,,,,12.6,,,,,16.1,,,,,20.5,,,,,25.3,,,,,29.1,,,,,31.8,,,,,34.7,,,,,37.5,,,,,39.4,,,,,40,,,,,39.6,,,,,39,,,,,38.5
Pakistan,6.97,,,,,6.3,,,,,5.9,,,,,5.76,,,,,5.76,,,,,5.9,,,,,5.96,,,,,5.93,,,,,6.35,,,,,6.38,,,,,6.46,,,,,6.61,,,,,6.6,,,,,6.56,,,,,6.93,,,,,7.54,,,,,8.21,,,,,8.91,,,,,9.77,,,,,10.9,,,,,12.3,,,,,13.6,,,,,14.8,,,,,15.7,,,,,16.9,,,,,18.3,,,,,19.7,,,,,20.9,,,,,21.9,,,,,22.8,,,,,23.9
Palestine,7.19,,,,,6.5,,,,,5.58,,,,,4.64,,,,,3.93,,,,,3.34,,,,,2.99,,,,,2.83,,,,,3.03,,,,,3.18,,,,,3.46,,,,,3.76,,,,,4.15,,,,,4.27,,,,,4.5,,,,,5.08,,,,,5.8,,,,,6.57,,,,,7.49,,,,,8.49,,,,,9.78,,,,,11.5,,,,,13.1,,,,,14.4,,,,,15.8,,,,,17.4,,,,,19.1,,,,,20.7,,,,,22.3,,,,,23.8,,,,,25.3
Panama,5.29,,,,,5.22,,,,,5.18,,,,,5.19,,,,,5.22,,,,,5.31,,,,,5.48,,,,,5.67,,,,,6.68,,,,,7.11,,,,,7.68,,,,,8.39,,,,,9.21,,,,,10.2,,,,,11.6,,,,,13.2,,,,,15,,,,,16.9,,,,,18.6,,,,,20.2,,,,,21.7,,,,,23.1,,,,,24.5,,,,,25.8,,,,,27.1,,,,,28.5,,,,,29.8,,,,,31,,,,,32.2,,,,,33.2,,,,,34.2
Papua New Guinea,5.68,,,,,4.31,,,,,3.93,,,,,3.77,,,,,3.74,,,,,3.71,,,,,3.76,,,,,3.86,,,,,4.22,,,,,4.34,,,,,4.44,,,,,4.55,,,,,4.75,,,,,5.19,,,,,5.67,,,,,6.19,,,,,6.76,,,,,7.44,,,,,8.19,,,,,8.95,,,,,9.58,,,,,10.3,,,,,11.2,,,,,12.2,,,,,13.1,,,,,13.9,,,,,14.6,,,,,15.4,,,,,16.3,,,,,17.2,,,,,18.1
Paraguay,3.62,,,,,3.89,,,,,4.18,,,,,4.4,,,,,4.54,,,,,4.75,,,,,4.94,,,,,5.07,,,,,5.69,,,,,5.76,,,,,6.13,,,,,6.69,,,,,7.53,,,,,8.66,,,,,9.71,,,,,10.7,,,,,11.5,,,,,12.2,,,,,13.5,,,,,15.3,,,,,17.5,,,,,19.6,,,,,21.6,,,,,23.1,,,,,24.4,,,,,25.5,,,,,26.7,,,,,27.9,,,,,29.1,,,,,30.1,,,,,31.1
Peru,5,,,,,5,,,,,5.01,,,,,4.92,,,,,4.89,,,,,4.91,,,,,4.87,,,,,4.98,,,,,5.67,,,,,6.18,,,,,6.85,,,,,7.55,,,,,8.31,,,,,9.19,,,,,10.2,,,,,11.7,,,,,13.3,,,,,15,,,,,17.1,,,,,19.1,,,,,21.3,,,,,23.4,,,,,25.2,,,,,26.9,,,,,28.5,,,,,30.2,,,,,31.7,,,,,32.9,,,,,34,,,,,34.9,,,,,35.7
Philippines,4,,,,,3.72,,,,,3.83,,,,,4,,,,,4.27,,,,,4.33,,,,,4.14,,,,,3.96,,,,,4.09,,,,,4.26,,,,,4.47,,,,,4.77,,,,,5.73,,,,,6.45,,,,,7.3,,,,,8.17,,,,,9.03,,,,,9.76,,,,,10.5,,,,,11.2,,,,,12.1,,,,,13.4,,,,,14.7,,,,,15.9,,,,,17.1,,,,,18.4,,,,,19.7,,,,,21,,,,,22.3,,,,,23.6,,,,,24.8
Poland,6.42,,,,,6.46,,,,,7.19,,,,,8.67,,,,,10.3,,,,,10.9,,,,,9.85,,,,,9.96,,,,,11.9,,,,,12.7,,,,,13.4,,,,,13.9,,,,,16.1,,,,,19.1,,,,,22.3,,,,,24.1,,,,,25.4,,,,,27.4,,,,,30.3,,,,,33.8,,,,,36.4,,,,,38.3,,,,,38.8,,,,,38.5,,,,,38.9,,,,,39.1,,,,,38.9,,,,,38.5,,,,,38.1,,,,,37.7,,,,,37.6
Portugal,8.03,,,,,8.55,,,,,9.04,,,,,10,,,,,11.3,,,,,12.1,,,,,12.5,,,,,13.6,,,,,16.8,,,,,18.1,,,,,19.3,,,,,19.9,,,,,22.2,,,,,24.6,,,,,26.8,,,,,29.3,,,,,31.6,,,,,34.5,,,,,36.7,,,,,37.9,,,,,38.2,,,,,38.3,,,,,38.7,,,,,39.3,,,,,39.8,,,,,40,,,,,39.9,,,,,39.7,,,,,39.6,,,,,39.6,,,,,39.7
Qatar,5.15,,,,,4.19,,,,,3.72,,,,,2.88,,,,,2.4,,,,,2.63,,,,,2.26,,,,,1.68,,,,,2.24,,,,,2.47,,,,,3.04,,,,,2.49,,,,,1.65,,,,,2.28,,,,,3.69,,,,,5.92,,,,,9.16,,,,,12.4,,,,,14.6,,,,,15.9,,,,,17.9,,,,,21.3,,,,,24.4,,,,,27.3,,,,,29.6,,,,,31.2,,,,,32.3,,,,,33.1,,,,,33.7,,,,,34.1,,,,,34.5
Romania,7.58,,,,,7.95,,,,,8.78,,,,,10.1,,,,,11.1,,,,,11.7,,,,,10.5,,,,,11.1,,,,,13.8,,,,,15.4,,,,,16.7,,,,,16.8,,,,,18.3,,,,,20.5,,,,,22.3,,,,,22.5,,,,,25,,,,,27.2,,,,,29.5,,,,,30.4,,,,,32.3,,,,,32.6,,,,,32.8,,,,,32.9,,,,,33.3,,,,,33.6,,,,,33.8,,,,,34,,,,,34.3,,,,,34.5,,,,,34.9
Russia,5.45,,,,,5.63,,,,,5.73,,,,,6.15,,,,,7.12,,,,,8.1,,,,,7.79,,,,,7.87,,,,,11,,,,,12,,,,,13.7,,,,,12.6,,,,,13.4,,,,,15.4,,,,,17.4,,,,,19.1,,,,,19,,,,,19.7,,,,,20.5,,,,,22.2,,,,,24.2,,,,,24.3,,,,,22.9,,,,,22.2,,,,,22.3,,,,,23.7,,,,,24.9,,,,,25.8,,,,,26.2,,,,,26.4,,,,,26.8
Rwanda,4.63,,,,,4.46,,,,,4.21,,,,,3.9,,,,,3.55,,,,,3.16,,,,,2.86,,,,,3.01,,,,,3.55,,,,,3.46,,,,,4,,,,,3.65,,,,,3.64,,,,,4.14,,,,,4.84,,,,,5.88,,,,,6.23,,,,,6.63,,,,,7.44,,,,,8.84,,,,,10.6,,,,,11.6,,,,,12.9,,,,,14.5,,,,,16.3,,,,,18.2,,,,,20,,,,,21.6,,,,,23.2,,,,,24.8,,,,,26.5
Samoa,3.67,,,,,3.15,,,,,3.2,,,,,3.2,,,,,3.42,,,,,3.85,,,,,4.13,,,,,4.75,,,,,5.39,,,,,5.63,,,,,5.93,,,,,6.16,,,,,6.38,,,,,7.05,,,,,8.21,,,,,9.48,,,,,11,,,,,12.1,,,,,12.5,,,,,12.7,,,,,12.9,,,,,14.1,,,,,15.7,,,,,17.4,,,,,20.1,,,,,22.2,,,,,23.7,,,,,25,,,,,26.3,,,,,28,,,,,29.7
Sao Tome and Principe,4.23,,,,,4.25,,,,,4.23,,,,,3.04,,,,,5.61,,,,,5.27,,,,,5.84,,,,,5.98,,,,,6.57,,,,,6.5,,,,,6.32,,,,,5.18,,,,,4.2,,,,,3.75,,,,,3.78,,,,,4.26,,,,,4.95,,,,,5.64,,,,,6.99,,,,,7.53,,,,,8.44,,,,,8.95,,,,,9.62,,,,,10.7,,,,,11.8,,,,,12.9,,,,,13.8,,,,,14.7,,,,,15.6,,,,,16.5,,,,,17.4
Saudi Arabia,5.15,,,,,5.27,,,,,5.26,,,,,5.05,,,,,4.77,,,,,4.39,,,,,3.95,,,,,3.33,,,,,3.85,,,,,3.96,,,,,4.17,,,,,4.13,,,,,4.25,,,,,5.24,,,,,6.62,,,,,9.17,,,,,12.2,,,,,15.6,,,,,18.9,,,,,21.1,,,,,23.2,,,,,25.1,,,,,26.3,,,,,27.3,,,,,28.6,,,,,30,,,,,31.6,,,,,32.8,,,,,33.6,,,,,34,,,,,34.4
Senegal,4.84,,,,,4.23,,,,,4,,,,,3.91,,,,,3.87,,,,,3.91,,,,,4.04,,,,,4.18,,,,,4.51,,,,,4.62,,,,,4.66,,,,,4.5,,,,,4.22,,,,,4.1,,,,,4.05,,,,,4.15,,,,,4.4,,,,,4.84,,,,,5.46,,,,,6.3,,,,,7.16,,,,,8,,,,,8.82,,,,,9.72,,,,,10.9,,,,,12.2,,,,,13.5,,,,,14.7,,,,,15.9,,,,,17.2,,,,,18.5
Serbia,8.42,,,,,7.64,,,,,8.46,,,,,9.74,,,,,11,,,,,10.9,,,,,9.68,,,,,10.3,,,,,13.3,,,,,15,,,,,16.5,,,,,16.7,,,,,18.6,,,,,21.3,,,,,22.5,,,,,23.3,,,,,23.9,,,,,25,,,,,26.3,,,,,27.6,,,,,29.3,,,,,30.7,,,,,31.6,,,,,32.5,,,,,32.9,,,,,33.3,,,,,33.8,,,,,34.3,,,,,34.8,,,,,35.2,,,,,35.6
Seychelles,8.19,,,,,7.59,,,,,7.01,,,,,6.97,,,,,6.98,,,,,7,,,,,7.07,,,,,7.42,,,,,8.05,,,,,8.19,,,,,8.59,,,,,7.43,,,,,8.38,,,,,11.2,,,,,13.5,,,,,16.1,,,,,18.3,,,,,20.5,,,,,22.2,,,,,23.9,,,,,24.8,,,,,25.2,,,,,24.8,,,,,24.4,,,,,25.1,,,,,27.1,,,,,28.8,,,,,29.9,,,,,30.6,,,,,31.5,,,,,32.4
Sierra Leone,4.56,,,,,4.6,,,,,4.72,,,,,4.86,,,,,4.99,,,,,5.13,,,,,5.15,,,,,5.04,,,,,4.95,,,,,4.52,,,,,4.15,,,,,4.07,,,,,4.09,,,,,4.03,,,,,4.04,,,,,4.21,,,,,4.53,,,,,5.06,,,,,5.75,,,,,6.54,,,,,7.33,,,,,8.15,,,,,9.16,,,,,10.4,,,,,11.8,,,,,13.1,,,,,14.3,,,,,15.5,,,,,16.6,,,,,17.6,,,,,18.5
Singapore,2.61,,,,,2.4,,,,,2.86,,,,,3.94,,,,,5.06,,,,,6.01,,,,,6.24,,,,,6.85,,,,,7.74,,,,,8.66,,,,,9.99,,,,,11.8,,,,,13.2,,,,,17,,,,,21.4,,,,,25.9,,,,,29.5,,,,,32.8,,,,,35.1,,,,,36.7,,,,,37.8,,,,,39.2,,,,,40.4,,,,,41.2,,,,,41.7,,,,,42.2,,,,,42.7,,,,,43.2,,,,,43.7,,,,,44.1,,,,,44.6
Slovak Republic,8.06,,,,,7.93,,,,,8.93,,,,,10.4,,,,,11.7,,,,,12.2,,,,,10.6,,,,,11.1,,,,,12.3,,,,,12.4,,,,,12.4,,,,,13,,,,,14.6,,,,,17.5,,,,,20,,,,,22,,,,,23.4,,,,,25.7,,,,,28.7,,,,,31.3,,,,,33.4,,,,,34.7,,,,,34.6,,,,,34,,,,,33.8,,,,,33.9,,,,,34.2,,,,,34.5,,,,,34.7,,,,,34.7,,,,,34.8
Slovenia,8.9,,,,,8.72,,,,,9.71,,,,,11,,,,,11.8,,,,,11.8,,,,,10.4,,,,,9.96,,,,,12,,,,,14.1,,,,,15.6,,,,,17.3,,,,,18.8,,,,,22.2,,,,,25.2,,,,,27.9,,,,,30.4,,,,,32.6,,,,,35,,,,,36.7,,,,,37.5,,,,,37,,,,,36,,,,,35,,,,,34.7,,,,,34.9,,,,,35,,,,,35.1,,,,,35.2,,,,,35.3,,,,,35.6
Solomon Islands,4.25,,,,,5.26,,,,,7.02,,,,,6.53,,,,,5.94,,,,,5.37,,,,,5.01,,,,,4.52,,,,,4.47,,,,,4.44,,,,,4.44,,,,,4.89,,,,,5.14,,,,,5.17,,,,,5.5,,,,,6.04,,,,,6.74,,,,,7.89,,,,,8.94,,,,,9.65,,,,,10.3,,,,,11.3,,,,,12.8,,,,,14.5,,,,,16.4,,,,,18.2,,,,,19.7,,,,,21.1,,,,,22.5,,,,,24,,,,,25.4
Somalia,3.99,,,,,4.26,,,,,4.46,,,,,4.58,,,,,4.64,,,,,4.7,,,,,4.67,,,,,4.42,,,,,4.39,,,,,4.09,,,,,4.03,,,,,4.08,,,,,4.18,,,,,4.27,,,,,4.33,,,,,4.29,,,,,4.27,,,,,4.29,,,,,4.34,,,,,4.48,,,,,4.8,,,,,5.26,,,,,5.9,,,,,6.54,,,,,7.26,,,,,8,,,,,8.84,,,,,9.72,,,,,10.6,,,,,11.6,,,,,12.5
South Africa,5.23,,,,,5.14,,,,,5.05,,,,,5.06,,,,,5.18,,,,,4.97,,,,,4.74,,,,,4.5,,,,,4.78,,,,,5.19,,,,,5.37,,,,,5.66,,,,,5.95,,,,,6.6,,,,,7.14,,,,,7.67,,,,,8.25,,,,,9.06,,,,,10.2,,,,,11.9,,,,,13.6,,,,,15.2,,,,,16.4,,,,,17.6,,,,,18.8,,,,,20.3,,,,,21.7,,,,,22.9,,,,,24.1,,,,,25.1,,,,,26
South Korea,4.21,,,,,4.6,,,,,4.52,,,,,4.33,,,,,4.57,,,,,4.65,,,,,4.86,,,,,5.31,,,,,6.12,,,,,7.19,,,,,8.92,,,,,10.7,,,,,13.3,,,,,16.2,,,,,20.7,,,,,25.1,,,,,29.2,,,,,32.9,,,,,35.3,,,,,37.6,,,,,38.7,,,,,40.4,,,,,41.2,,,,,40.7,,,,,39.9,,,,,39.2,,,,,38.8,,,,,38.6,,,,,38.7,,,,,38.9,,,,,38.8
