country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Maldives,3.74,,,,,3.39,,,,,3.04,,,,,2.75,,,,,2.78,,,,,3.03,,,,,3.3,,,,,3.54,,,,,3.78,,,,,4.26,,,,,5.21,,,,,6.02,,,,,6.23,,,,,6.63,,,,,8.04,,,,,9.97,,,,,12.2,,,,,14.7,,,,,17.5,,,,,22,,,,,27,,,,,30.7,,,,,32.6,,,,,33.5,,,,,34.6,,,,,36.5,,,,,38.2,,,,,39.1,,,,,39.2,,,,,39.2,,,,,39.4
Mali,4.42,,,,,4.16,,,,,4.24,,,,,4.66,,,,,5.17,,,,,5.58,,,,,5.87,,,,,5.91,,,,,6.22,,,,,5.84,,,,,5.35,,,,,5.02,,,,,4.64,,,,,4.48,,,,,4.31,,,,,4.25,,,,,4.39,,,,,4.73,,,,,5.14,,,,,5.57,,,,,5.97,,,,,6.48,,,,,7.16,,,,,8.14,,,,,9.41,,,,,10.8,,,,,12.1,,,,,13.6,,,,,15.1,,,,,16.7,,,,,18.3
Malta,9.46,,,,,8.97,,,,,9.94,,,,,11.2,,,,,13.3,,,,,13,,,,,12.9,,,,,13.4,,,,,16.3,,,,,17.6,,,,,18.6,,,,,20.6,,,,,24.9,,,,,27,,,,,29.4,,,,,31.1,,,,,31.6,,,,,32.6,,,,,34.1,,,,,35.8,,,,,37.6,,,,,39.1,,,,,39.7,,,,,39.7,,,,,39.4,,,,,39.3,,,,,39.4,,,,,39.5,,,,,39.6,,,,,39.6,,,,,39.6
Mauritania,2.58,,,,,3.07,,,,,3.55,,,,,4.01,,,,,4.4,,,,,4.68,,,,,4.89,,,,,5.03,,,,,5.43,,,,,5.51,,,,,5.49,,,,,5.49,,,,,5.5,,,,,5.5,,,,,5.76,,,,,6.16,,,,,6.66,,,,,7.26,,,,,7.91,,,,,8.58,,,,,9.26,,,,,9.93,,,,,10.6,,,,,11.4,,,,,12.2,,,,,13.2,,,,,14.1,,,,,15.1,,,,,16,,,,,16.9,,,,,17.8
Mauritius,4.59,,,,,4.44,,,,,4.4,,,,,4.41,,,,,4.66,,,,,5.09,,,,,6.15,,,,,6.83,,,,,8.29,,,,,9.07,,,,,10,,,,,10.9,,,,,13.4,,,,,16.9,,,,,20,,,,,23.5,,,,,25.8,,,,,27.4,,,,,29.9,,,,,31.3,,,,,32.7,,,,,35.1,,,,,36.9,,,,,38.7,,,,,39.5,,,,,39.4,,,,,39.2,,,,,39.1,,,,,39.1,,,,,39,,,,,39
Mexico,4.88,,,,,4.96,,,,,5.11,,,,,5.31,,,,,5.33,,,,,5.33,,,,,5.29,,,,,5.61,,,,,7,,,,,7.46,,,,,7.79,,,,,8.36,,,,,8.98,,,,,10.2,,,,,11.7,,,,,13.4,,,,,15.6,,,,,18.5,,,,,21.2,,,,,23.6,,,,,25.9,,,,,28.3,,,,,30.6,,,,,32.6,,,,,34.2,,,,,35.7,,,,,37.1,,,,,38.2,,,,,39,,,,,39.6,,,,,40
"Micronesia, Fed. Sts.",6.04,,,,,5.61,,,,,5.35,,,,,5.17,,,,,5.04,,,,,5.84,,,,,5.18,,,,,5.17,,,,,5.67,,,,,5.99,,,,,5.64,,,,,6.18,,,,,6.81,,,,,8.06,,,,,9.33,,,,,9.96,,,,,10.1,,,,,9.44,,,,,8.98,,,,,10.5,,,,,12.4,,,,,15.3,,,,,18.4,,,,,20.7,,,,,22,,,,,22.9,,,,,24.1,,,,,25.7,,,,,27.5,,,,,29,,,,,30.1
Moldova,11.7,,,,,10.1,,,,,9.28,,,,,9.56,,,,,9.91,,,,,11.2,,,,,11.3,,,,,12.4,,,,,15,,,,,15.3,,,,,15.9,,,,,15.9,,,,,16.4,,,,,19.2,,,,,22.1,,,,,25.3,,,,,26.7,,,,,28.2,,,,,30.4,,,,,33.6,,,,,38.8,,,,,41.9,,,,,42.7,,,,,42.3,,,,,42.2,,,,,42.2,,,,,41.8,,,,,41,,,,,40.2,,,,,39.7,,,,,39.4
Mongolia,7.57,,,,,8.15,,,,,8.52,,,,,8.07,,,,,8.12,,,,,7.27,,,,,6.9,,,,,6.43,,,,,6.69,,,,,6.3,,,,,6.06,,,,,6.17,,,,,6.3,,,,,6.98,,,,,8.49,,,,,10.8,,,,,12.9,,,,,15.1,,,,,17.1,,,,,19,,,,,21.6,,,,,22.8,,,,,22.9,,,,,22.6,,,,,23.4,,,,,25.6,,,,,27.3,,,,,28.4,,,,,29.2,,,,,29.8,,,,,30.4
Montenegro,10.2,,,,,9.22,,,,,8.91,,,,,8.92,,,,,10.7,,,,,11.1,,,,,10.8,,,,,10.9,,,,,14.3,,,,,16.7,,,,,18.5,,,,,19,,,,,20,,,,,22.4,,,,,24.6,,,,,26.8,,,,,28.1,,,,,29.8,,,,,31.5,,,,,33.3,,,,,34.5,,,,,35.7,,,,,36.8,,,,,37.4,,,,,38.2,,,,,38.7,,,,,39,,,,,39.2,,,,,39.4,,,,,39.5,,,,,39.8
Morocco,4.81,,,,,4.97,,,,,5.18,,,,,5.34,,,,,5.36,,,,,5.11,,,,,5.06,,,,,5.58,,,,,7.04,,,,,7.81,,,,,8.45,,,,,8.85,,,,,9.11,,,,,10.3,,,,,12.2,,,,,14.3,,,,,16.4,,,,,18.6,,,,,20.9,,,,,23.5,,,,,25.7,,,,,27.7,,,,,29,,,,,30.2,,,,,31.4,,,,,33.1,,,,,34.5,,,,,35.7,,,,,36.7,,,,,37.5,,,,,38.3
Mozambique,4.94,,,,,4.9,,,,,4.91,,,,,4.96,,,,,5,,,,,5.01,,,,,4.96,,,,,4.98,,,,,5.5,,,,,5.29,,,,,5.34,,,,,5.36,,,,,5.35,,,,,5.38,,,,,5.41,,,,,5.48,,,,,5.64,,,,,5.91,,,,,6.24,,,,,6.68,,,,,7.21,,,,,7.95,,,,,8.93,,,,,10.1,,,,,11.4,,,,,12.7,,,,,14.1,,,,,15.5,,,,,17,,,,,18.5,,,,,20
Myanmar,5.88,,,,,5.85,,,,,5.96,,,,,6.17,,,,,6.3,,,,,6.36,,,,,6.52,,,,,6.59,,,,,7.43,,,,,7.7,,,,,7.68,,,,,7.69,,,,,8.24,,,,,9.76,,,,,11.3,,,,,12.8,,,,,14.4,,,,,16,,,,,17.5,,,,,18.9,,,,,20.2,,,,,21.5,,,,,23.1,,,,,25,,,,,26.3,,,,,27.1,,,,,27.8,,,,,28.5,,,,,29.3,,,,,30,,,,,30.6
Namibia,6.71,,,,,6.36,,,,,6.11,,,,,6.01,,,,,5.84,,,,,5.72,,,,,5.7,,,,,5.58,,,,,5.8,,,,,5.6,,,,,5.47,,,,,5.63,,,,,5.87,,,,,6.21,,,,,6.68,,,,,7.29,,,,,7.93,,,,,8.7,,,,,9.63,,,,,10.7,,,,,12.2,,,,,14,,,,,15.7,,,,,17.1,,,,,18.5,,,,,20.3,,,,,22.1,,,,,23.7,,,,,25.2,,,,,26.6,,,,,27.9
Nepal,3.86,,,,,4.36,,,,,4.74,,,,,5.04,,,,,5.37,,,,,5.64,,,,,5.81,,,,,5.96,,,,,6.45,,,,,6.51,,,,,6.59,,,,,6.96,,,,,7.48,,,,,8.84,,,,,9.42,,,,,10.3,,,,,11.5,,,,,13.2,,,,,15.4,,,,,18.1,,,,,21.3,,,,,24.7,,,,,28.5,,,,,31.9,,,,,34.7,,,,,36.3,,,,,37.7,,,,,39,,,,,39.9,,,,,40.4,,,,,40.7
Netherlands,10.7,,,,,11.4,,,,,12.3,,,,,13.1,,,,,13.9,,,,,14.5,,,,,14.9,,,,,15.7,,,,,19.8,,,,,20.2,,,,,20.5,,,,,21.2,,,,,23.6,,,,,25.6,,,,,27.9,,,,,30.4,,,,,32.7,,,,,34,,,,,34.4,,,,,34.6,,,,,35,,,,,35.4,,,,,35.7,,,,,36,,,,,36.3,,,,,36.4,,,,,36.7,,,,,37.1,,,,,37.6,,,,,37.9,,,,,38.3
New Zealand,12.3,,,,,12.2,,,,,11.7,,,,,11.5,,,,,11.9,,,,,12.3,,,,,13,,,,,13.6,,,,,16.7,,,,,16.7,,,,,17,,,,,17.5,,,,,19.3,,,,,20.9,,,,,23.1,,,,,25.5,,,,,27.5,,,,,29.1,,,,,29.7,,,,,30.3,,,,,31,,,,,32,,,,,32.6,,,,,33.1,,,,,33.9,,,,,34.8,,,,,35.6,,,,,36.4,,,,,37,,,,,37.6,,,,,38.2
Nicaragua,4.76,,,,,4.47,,,,,4.15,,,,,4.11,,,,,4.17,,,,,4.29,,,,,4.46,,,,,4.74,,,,,5.51,,,,,5.75,,,,,6.1,,,,,6.66,,,,,7.12,,,,,8.55,,,,,10.3,,,,,12,,,,,13.9,,,,,16.2,,,,,19,,,,,22.2,,,,,25.4,,,,,28.3,,,,,30.8,,,,,33,,,,,35.1,,,,,36.9,,,,,38.4,,,,,39.5,,,,,40.4,,,,,41.1,,,,,41.7
Niger,1.66,,,,,2.14,,,,,2.77,,,,,3.08,,,,,3.35,,,,,3.54,,,,,3.7,,,,,3.82,,,,,4.11,,,,,4.25,,,,,4.33,,,,,4.42,,,,,4.39,,,,,4.26,,,,,4.19,,,,,4.16,,,,,4.16,,,,,4.16,,,,,4.22,,,,,4.33,,,,,4.47,,,,,4.73,,,,,5.17,,,,,5.77,,,,,6.5,,,,,7.35,,,,,8.32,,,,,9.42,,,,,10.6,,,,,11.9,,,,,13.4
Nigeria,5.5,,,,,5.32,,,,,5.27,,,,,5.16,,,,,5.09,,,,,5.02,,,,,4.96,,,,,4.98,,,,,5.16,,,,,5.1,,,,,5,,,,,4.87,,,,,4.79,,,,,4.74,,,,,4.79,,,,,4.91,,,,,5.08,,,,,5.4,,,,,5.85,,,,,6.33,,,,,6.78,,,,,7.23,,,,,7.84,,,,,8.68,,,,,9.69,,,,,10.8,,,,,12,,,,,13.3,,,,,14.6,,,,,15.9,,,,,17.3
North Korea,5.29,,,,,6.02,,,,,6.07,,,,,6.17,,,,,6.06,,,,,5.98,,,,,6.48,,,,,7.24,,,,,9.12,,,,,10.8,,,,,12.7,,,,,14.4,,,,,15.6,,,,,15.4,,,,,17.8,,,,,19.4,,,,,22.9,,,,,26,,,,,26.8,,,,,28.2,,,,,29.3,,,,,30.6,,,,,31.6,,,,,32.5,,,,,33.1,,,,,33.6,,,,,34.3,,,,,35,,,,,35.6,,,,,36.1,,,,,36.4
North Macedonia,9.04,,,,,7.16,,,,,6.48,,,,,6.48,,,,,7.12,,,,,8.16,,,,,8.09,,,,,9.08,,,,,12.1,,,,,14.3,,,,,15.7,,,,,16.8,,,,,18,,,,,20.2,,,,,22.3,,,,,24.4,,,,,26.5,,,,,28.3,,,,,30.4,,,,,32.7,,,,,34.8,,,,,36.5,,,,,37.1,,,,,37.2,,,,,36.9,,,,,36.9,,,,,37.1,,,,,37.3,,,,,37.5,,,,,37.5,,,,,37.6
Norway,12.9,,,,,13.9,,,,,15.1,,,,,16.3,,,,,17.3,,,,,18.1,,,,,18.9,,,,,19.4,,,,,23.6,,,,,22.7,,,,,21.8,,,,,21.9,,,,,22.8,,,,,23.4,,,,,24.5,,,,,25.8,,,,,27.4,,,,,28.6,,,,,29,,,,,29.5,,,,,30.3,,,,,31,,,,,31.5,,,,,32,,,,,32.6,,,,,33.1,,,,,33.6,,,,,34.3,,,,,34.9,,,,,35.4,,,,,36
Oman,4.82,,,,,4.78,,,,,4.92,,,,,5.06,,,,,5.12,,,,,5,,,,,4.61,,,,,4.22,,,,,4.59,,,,,4.29,,,,,4.56,,,,,4.28,,,,,4.43,,,,,5.29,,,,,5.71,,,,,6.43,,,,,7.68,,,,,9.56,,,,,12.5,,,,,16.1,,,,,20,,,,,22.8,,,,,24.6,,,,,26.3,,,,,28.1,,,,,30.6,,,,,32.9,,,,,34.6,,,,,35.7,,,,,36.4,,,,,37.1
Pakistan,6.57,,,,,5.79,,,,,5.25,,,,,4.99,,,,,4.87,,,,,4.93,,,,,5.01,,,,,5.08,,,,,5.62,,,,,5.77,,,,,6,,,,,6.35,,,,,6.51,,,,,6.64,,,,,7.16,,,,,7.92,,,,,8.74,,,,,9.59,,,,,10.6,,,,,12,,,,,13.6,,,,,15.2,,,,,16.6,,,,,17.5,,,,,18.9,,,,,20.6,,,,,22.2,,,,,23.6,,,,,24.9,,,,,26.1,,,,,27.4
Palestine,6.67,,,,,6.15,,,,,5.26,,,,,4.48,,,,,3.95,,,,,3.54,,,,,3.41,,,,,3.51,,,,,3.79,,,,,3.82,,,,,4.02,,,,,4.26,,,,,4.51,,,,,4.8,,,,,5.17,,,,,5.91,,,,,6.79,,,,,7.71,,,,,8.77,,,,,9.89,,,,,11.3,,,,,13.1,,,,,14.8,,,,,16.2,,,,,17.7,,,,,19.3,,,,,20.9,,,,,22.5,,,,,24,,,,,25.5,,,,,26.9
Panama,5.1,,,,,5.07,,,,,5.04,,,,,5.09,,,,,5.18,,,,,5.34,,,,,5.57,,,,,5.84,,,,,7.15,,,,,7.69,,,,,8.32,,,,,9.15,,,,,10.2,,,,,11.5,,,,,13,,,,,14.8,,,,,16.8,,,,,18.8,,,,,20.8,,,,,22.5,,,,,24.1,,,,,25.6,,,,,27,,,,,28.4,,,,,29.8,,,,,31.2,,,,,32.5,,,,,33.7,,,,,34.9,,,,,36,,,,,36.9
Papua New Guinea,5.69,,,,,4.74,,,,,4.47,,,,,4.39,,,,,4.46,,,,,4.56,,,,,4.6,,,,,4.72,,,,,5.3,,,,,5.46,,,,,5.58,,,,,5.73,,,,,6.04,,,,,6.63,,,,,7.23,,,,,7.86,,,,,8.55,,,,,9.36,,,,,10.3,,,,,11.2,,,,,12,,,,,12.9,,,,,14.1,,,,,15.3,,,,,16.5,,,,,17.6,,,,,18.7,,,,,19.8,,,,,20.9,,,,,22,,,,,23.1
Paraguay,4.7,,,,,4.87,,,,,5.06,,,,,5.25,,,,,5.42,,,,,5.63,,,,,5.8,,,,,5.86,,,,,6.68,,,,,6.67,,,,,6.96,,,,,7.46,,,,,8.26,,,,,9.36,,,,,10.4,,,,,11.5,,,,,12.5,,,,,13.5,,,,,14.8,,,,,16.9,,,,,19.3,,,,,21.7,,,,,24,,,,,25.7,,,,,27.3,,,,,28.6,,,,,29.9,,,,,31.2,,,,,32.4,,,,,33.5,,,,,34.5
Peru,5.71,,,,,5.67,,,,,5.69,,,,,5.6,,,,,5.57,,,,,5.57,,,,,5.52,,,,,5.61,,,,,6.48,,,,,7.02,,,,,7.66,,,,,8.7,,,,,9.58,,,,,10.7,,,,,12.2,,,,,13.9,,,,,15.9,,,,,17.9,,,,,20,,,,,22.1,,,,,24.4,,,,,26.5,,,,,28.2,,,,,29.7,,,,,31.3,,,,,32.9,,,,,34.3,,,,,35.5,,,,,36.5,,,,,37.4,,,,,38.2
Philippines,6.3,,,,,5.73,,,,,5.19,,,,,4.81,,,,,4.85,,,,,4.99,,,,,5.02,,,,,5.06,,,,,5.38,,,,,5.5,,,,,5.77,,,,,6.13,,,,,7.33,,,,,8.12,,,,,9.16,,,,,10.3,,,,,11.5,,,,,12.6,,,,,13.7,,,,,14.9,,,,,16.2,,,,,17.8,,,,,19.3,,,,,20.7,,,,,22,,,,,23.4,,,,,24.8,,,,,26.1,,,,,27.4,,,,,28.6,,,,,29.8
Poland,8.48,,,,,8.8,,,,,9.97,,,,,11.7,,,,,13.4,,,,,14.4,,,,,13.5,,,,,13.9,,,,,17.4,,,,,18.4,,,,,19.4,,,,,20,,,,,22.4,,,,,25.7,,,,,29,,,,,30.8,,,,,32.2,,,,,34.2,,,,,37.1,,,,,40.2,,,,,42.5,,,,,44,,,,,44.4,,,,,44.2,,,,,44.5,,,,,44.6,,,,,44.2,,,,,43.5,,,,,42.8,,,,,42.4,,,,,42.2
Portugal,10.6,,,,,11.2,,,,,11.6,,,,,12.7,,,,,13.9,,,,,14.8,,,,,15.3,,,,,16.2,,,,,21.1,,,,,22.7,,,,,24,,,,,24.9,,,,,26.9,,,,,29.2,,,,,31.7,,,,,34.4,,,,,37,,,,,40.2,,,,,42.8,,,,,44.4,,,,,44.9,,,,,45.2,,,,,45.6,,,,,45.7,,,,,45.7,,,,,45.3,,,,,44.6,,,,,44,,,,,43.6,,,,,43.4,,,,,43.3
Qatar,5.7,,,,,5.35,,,,,5.08,,,,,4.4,,,,,3.85,,,,,4.08,,,,,2.63,,,,,2.01,,,,,2.35,,,,,2.53,,,,,2.85,,,,,2.41,,,,,2.4,,,,,2.52,,,,,3.41,,,,,4.98,,,,,7.16,,,,,9.02,,,,,11.1,,,,,14.9,,,,,19.1,,,,,22,,,,,23.7,,,,,25.3,,,,,26.6,,,,,27.9,,,,,29.1,,,,,30.2,,,,,31.1,,,,,31.9,,,,,32.5
Romania,9.56,,,,,10.3,,,,,11.1,,,,,12.1,,,,,13,,,,,14.1,,,,,13.2,,,,,14.3,,,,,17.6,,,,,19.5,,,,,21.7,,,,,22.3,,,,,24.3,,,,,27.1,,,,,29.1,,,,,29.3,,,,,31.7,,,,,33.9,,,,,36.1,,,,,36.9,,,,,38.4,,,,,38.6,,,,,38.5,,,,,38.2,,,,,38.2,,,,,38,,,,,37.9,,,,,37.9,,,,,37.9,,,,,38,,,,,38.2
Russia,8.42,,,,,9.39,,,,,10.5,,,,,12.1,,,,,14,,,,,16.2,,,,,16,,,,,16.3,,,,,20.8,,,,,21.1,,,,,22.6,,,,,21.2,,,,,21.9,,,,,24.2,,,,,26.7,,,,,28.8,,,,,29.2,,,,,30.3,,,,,31.5,,,,,33,,,,,34.9,,,,,34.6,,,,,32.9,,,,,31.8,,,,,31.3,,,,,31.8,,,,,32.2,,,,,32.4,,,,,32.5,,,,,32.5,,,,,32.7
Rwanda,5.02,,,,,5.04,,,,,4.96,,,,,4.78,,,,,4.52,,,,,4.23,,,,,3.81,,,,,3.77,,,,,4.19,,,,,4.03,,,,,4.62,,,,,4.53,,,,,4.64,,,,,5.12,,,,,5.69,,,,,6.52,,,,,6.84,,,,,7.55,,,,,8.68,,,,,10.6,,,,,12.5,,,,,13.8,,,,,15.3,,,,,17.1,,,,,19.2,,,,,21.3,,,,,23.2,,,,,24.9,,,,,26.6,,,,,28.3,,,,,30
Samoa,3.54,,,,,3.52,,,,,3.81,,,,,3.71,,,,,3.78,,,,,4.11,,,,,4.42,,,,,4.89,,,,,6.44,,,,,7.22,,,,,7.24,,,,,7.77,,,,,8.09,,,,,9.04,,,,,10.4,,,,,12.1,,,,,13.7,,,,,14.9,,,,,15.6,,,,,15.9,,,,,15.9,,,,,16.7,,,,,17.8,,,,,19.3,,,,,21.7,,,,,23.7,,,,,25.1,,,,,26.5,,,,,28,,,,,29.7,,,,,31.5
Sao Tome and Principe,6.08,,,,,6.09,,,,,6.09,,,,,3.69,,,,,6.6,,,,,6.06,,,,,6.51,,,,,6.48,,,,,7.38,,,,,7.15,,,,,6.89,,,,,6,,,,,5.2,,,,,4.88,,,,,5.13,,,,,5.64,,,,,6.09,,,,,6.63,,,,,7.94,,,,,8.5,,,,,9.52,,,,,10.2,,,,,11,,,,,12.2,,,,,13.6,,,,,14.9,,,,,16.1,,,,,17.3,,,,,18.5,,,,,19.7,,,,,20.8
Saudi Arabia,5.66,,,,,5.82,,,,,5.82,,,,,5.66,,,,,5.43,,,,,5.15,,,,,4.87,,,,,4.2,,,,,4.89,,,,,4.75,,,,,4.74,,,,,4.85,,,,,4.78,,,,,5.24,,,,,6.04,,,,,7.48,,,,,9.56,,,,,12.8,,,,,16.5,,,,,19.6,,,,,22.6,,,,,25.1,,,,,26.2,,,,,26.8,,,,,27.8,,,,,29.1,,,,,30.8,,,,,32.4,,,,,33.5,,,,,34.2,,,,,34.8
Senegal,5.57,,,,,4.92,,,,,4.66,,,,,4.56,,,,,4.52,,,,,4.53,,,,,4.67,,,,,4.77,,,,,5.16,,,,,5.26,,,,,5.31,,,,,5.25,,,,,5.12,,,,,5.21,,,,,5.36,,,,,5.66,,,,,6.12,,,,,6.76,,,,,7.54,,,,,8.49,,,,,9.41,,,,,10.3,,,,,11.2,,,,,12.1,,,,,13.3,,,,,14.8,,,,,16.1,,,,,17.3,,,,,18.6,,,,,19.8,,,,,21.1
Serbia,11,,,,,9.75,,,,,10.3,,,,,11.2,,,,,12.3,,,,,12.6,,,,,11.7,,,,,13,,,,,17.1,,,,,19,,,,,20.8,,,,,21.2,,,,,23.2,,,,,26.1,,,,,27.7,,,,,28.7,,,,,29.7,,,,,31,,,,,32.4,,,,,33.5,,,,,34.8,,,,,35.8,,,,,36.4,,,,,36.9,,,,,37,,,,,37.1,,,,,37.2,,,,,37.4,,,,,37.6,,,,,37.8,,,,,38.1
Seychelles,10.2,,,,,9.25,,,,,8.44,,,,,8.5,,,,,8.65,,,,,8.91,,,,,8.85,,,,,9.18,,,,,10.9,,,,,11.4,,,,,12.2,,,,,11,,,,,11.8,,,,,13.6,,,,,16.2,,,,,19.9,,,,,23.4,,,,,26.6,,,,,29.5,,,,,31.6,,,,,32.5,,,,,32.5,,,,,31.8,,,,,31.2,,,,,31.5,,,,,33,,,,,34.3,,,,,35,,,,,35.6,,,,,36.2,,,,,37
Sierra Leone,5.54,,,,,5.28,,,,,5.23,,,,,5.23,,,,,5.27,,,,,5.24,,,,,5.22,,,,,5.09,,,,,4.93,,,,,4.53,,,,,4.22,,,,,4.19,,,,,4.21,,,,,4.25,,,,,4.31,,,,,4.49,,,,,4.83,,,,,5.38,,,,,6.08,,,,,6.91,,,,,7.77,,,,,8.74,,,,,9.91,,,,,11.3,,,,,12.8,,,,,14.2,,,,,15.5,,,,,16.8,,,,,18.1,,,,,19.3,,,,,20.5
Singapore,4.1,,,,,3.81,,,,,4.06,,,,,4.86,,,,,5.72,,,,,6.61,,,,,7.16,,,,,7.67,,,,,9.13,,,,,10.2,,,,,11.5,,,,,13.4,,,,,15,,,,,18.7,,,,,23.1,,,,,27.6,,,,,31.6,,,,,35.5,,,,,38.7,,,,,41,,,,,42.4,,,,,43.9,,,,,45,,,,,45.6,,,,,46,,,,,46.3,,,,,46.6,,,,,46.9,,,,,47.2,,,,,47.6,,,,,47.9
Slovak Republic,9.94,,,,,9.98,,,,,11.1,,,,,12.5,,,,,13.7,,,,,14.5,,,,,13,,,,,13.9,,,,,16.8,,,,,17.5,,,,,18,,,,,19,,,,,20.8,,,,,23.7,,,,,26.4,,,,,28.5,,,,,29.9,,,,,32,,,,,34.8,,,,,37.1,,,,,38.9,,,,,39.9,,,,,39.7,,,,,38.9,,,,,38.5,,,,,38.3,,,,,38.2,,,,,38.2,,,,,38.2,,,,,38.1,,,,,38.1
Slovenia,10.1,,,,,10.9,,,,,12.7,,,,,14.3,,,,,15.5,,,,,16.1,,,,,14.7,,,,,15.1,,,,,19.1,,,,,21.2,,,,,22.8,,,,,24.2,,,,,25.5,,,,,28,,,,,30.4,,,,,32.7,,,,,34.9,,,,,36.7,,,,,38.7,,,,,40.1,,,,,40.7,,,,,40.3,,,,,39.3,,,,,38.3,,,,,38.2,,,,,38.3,,,,,38.4,,,,,38.4,,,,,38.4,,,,,38.5,,,,,38.9
Solomon Islands,1.68,,,,,2.45,,,,,3.34,,,,,3.57,,,,,4.08,,,,,3.79,,,,,3.6,,,,,3.79,,,,,4.07,,,,,4.35,,,,,4.44,,,,,4.8,,,,,5.04,,,,,5.29,,,,,5.81,,,,,6.59,,,,,7.55,,,,,9.05,,,,,10.6,,,,,11.9,,,,,12.8,,,,,13.8,,,,,15,,,,,16.5,,,,,18.3,,,,,19.9,,,,,21.4,,,,,22.8,,,,,24.2,,,,,25.6,,,,,27
Somalia,5.05,,,,,5.22,,,,,5.32,,,,,5.37,,,,,5.38,,,,,5.36,,,,,5.06,,,,,4.87,,,,,4.94,,,,,4.61,,,,,4.52,,,,,4.43,,,,,4.39,,,,,4.38,,,,,4.42,,,,,4.5,,,,,4.66,,,,,4.85,,,,,5.02,,,,,5.29,,,,,5.7,,,,,6.23,,,,,6.93,,,,,7.67,,,,,8.49,,,,,9.39,,,,,10.4,,,,,11.6,,,,,12.7,,,,,14,,,,,15.2
South Africa,6.35,,,,,6.24,,,,,6.12,,,,,5.86,,,,,5.86,,,,,5.74,,,,,5.68,,,,,5.56,,,,,6.2,,,,,6.63,,,,,7.15,,,,,7.76,,,,,8.36,,,,,9.44,,,,,10.5,,,,,11.6,,,,,12.7,,,,,13.8,,,,,14.9,,,,,16.4,,,,,18.1,,,,,19.7,,,,,21.2,,,,,22.6,,,,,24,,,,,25.6,,,,,27.1,,,,,28.4,,,,,29.6,,,,,30.6,,,,,31.5
South Korea,5.4,,,,,5.92,,,,,5.88,,,,,5.7,,,,,5.87,,,,,6.3,,,,,6.79,,,,,7.7,,,,,9.71,,,,,11.3,,,,,13,,,,,14.9,,,,,17.4,,,,,20.6,,,,,25.3,,,,,29.9,,,,,34.3,,,,,38.1,,,,,40.8,,,,,43.3,,,,,44.4,,,,,45.7,,,,,46.4,,,,,45.8,,,,,44.9,,,,,44.2,,,,,43.8,,,,,43.6,,,,,43.7,,,,,43.7,,,,,43.5
South Sudan,4.99,,,,,4.57,,,,,4.3,,,,,4.2,,,,,4.21,,,,,4.3,,,,,4.38,,,,,4.47,,,,,4.84,,,,,5.07,,,,,5.26,,,,,5.46,,,,,5.58,,,,,5.49,,,,,5.55,,,,,5.74,,,,,6.05,,,,,6.4,,,,,6.81,,,,,7.29,,,,,8.01,,,,,8.91,,,,,9.95,,,,,11,,,,,12.2,,,,,13.3,,,,,14.6,,,,,16,,,,,17.3,,,,,18.7,,,,,20
Spain,10.8,,,,,11.4,,,,,11.9,,,,,12.9,,,,,13.7,,,,,14.4,,,,,14.8,,,,,15.8,,,,,21,,,,,23.1,,,,,23.9,,,,,24.1,,,,,24.9,,,,,26.8,,,,,29.3,,,,,32.4,,,,,35.6,,,,,39.2,,,,,42.5,,,,,44,,,,,44.2,,,,,43.8,,,,,43.1,,,,,42.8,,,,,42.9,,,,,42.7,,,,,42.4,,,,,42.3,,,,,42.3,,,,,42.6,,,,,42.9
Sri Lanka,7.32,,,,,5.8,,,,,5.09,,,,,4.93,,,,,5.1,,,,,5.51,,,,,5.98,,,,,6.7,,,,,8.23,,,,,9.08,,,,,9.61,,,,,11,,,,,12.7,,,,,15,,,,,17.6,,,,,20.2,,,,,22.5,,,,,24.6,,,,,27.2,,,,,29.5,,,,,31.1,,,,,32.5,,,,,33.7,,,,,35.3,,,,,37.2,,,,,38.4,,,,,39.4,,,,,40,,,,,40.6,,,,,41.3,,,,,42
St. Lucia,6.21,,,,,4.55,,,,,7.31,,,,,7.3,,,,,7.23,,,,,7.49,,,,,7.62,,,,,7.87,,,,,10.6,,,,,10.8,,,,,10.6,,,,,10.5,,,,,12.8,,,,,13.8,,,,,16,,,,,19,,,,,22.2,,,,,25.4,,,,,28.3,,,,,31.5,,,,,34.3,,,,,37.8,,,,,40.9,,,,,42.5,,,,,43,,,,,43.4,,,,,43.7,,,,,43.7,,,,,43.5,,,,,43.2,,,,,42.8
